Cluster_ID,Best_Match,Similarity_Pct,Status,Total_Reads,Pct_of_Sample,Num_ASVs
Cluster_772,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,80.52,Confident match,35,0.02,7
Cluster_802,Eukaryota;TSAR;Alveolata;Ciliophora;Armophorea;Armophorea_X;Clevelandellida;Nyctotherus_2;Nyctotherus_ovalis;,72.36,Low confidence / possible divergent,35,0.02,7
Cluster_497,Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Ulvophyceae:plas;Bryopsidales:plas;Ostreobiaceae:plas;Ostreobium:plas;Ostreobium_sp.:plas;,77.57,Low confidence / possible divergent,35,0.02,7
Cluster_917,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Scuticociliatia_2_XX;Scuticociliatia_2_XX_sp.;,72.43,Low confidence / possible divergent,35,0.02,5
Cluster_585,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_sp.;,78.42,Low confidence / possible divergent,35,0.02,7
Cluster_121,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_catenella;,59.07,Candidate novel taxon,35,0.02,11
Cluster_220,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Trichinella;Trichinella_spiralis;,74.43,Low confidence / possible divergent,35,0.02,16
Cluster_193,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globorotaliidae;Neogloboquadrina;Neogloboquadrina_pachyderma;,76.07,Low confidence / possible divergent,35,0.02,14
Cluster_267,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Babesiidae;Babesia5;Babesia_caballi;,77.22,Low confidence / possible divergent,35,0.02,7
Cluster_743,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,79.33,Low confidence / possible divergent,35,0.02,7
Cluster_459,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_sp.;,74.65,Low confidence / possible divergent,35,0.02,7
Cluster_118,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Eimeriidae;Eimeria;Eimeria_suis;,66.71,Low confidence / possible divergent,35,0.02,11
Cluster_8,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Malassezia;Malassezia_globosa;,52.28,Candidate novel taxon,34,0.02,7
Cluster_240,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,79.73,Low confidence / possible divergent,34,0.02,11
Cluster_838,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,76.17,Low confidence / possible divergent,34,0.02,8
Cluster_313,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,76.89,Low confidence / possible divergent,34,0.02,7
Cluster_365,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,73.46,Low confidence / possible divergent,34,0.02,7
Cluster_343,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_sp.;,75.44,Low confidence / possible divergent,34,0.02,6
Cluster_114,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_hominis;,72.12,Low confidence / possible divergent,34,0.02,8
Cluster_161,Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas;Prasiolales:plas;Prasiolales_X:plas;Stichococcus:plas;Stichococcus_bacillaris:plas;,51.2,Candidate novel taxon,33,0.02,13
Cluster_219,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Babesiidae;Babesia;Babesia_vogeli;,69.06,Low confidence / possible divergent,33,0.02,5
Cluster_861,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Lanspora;Lanspora_coronata;,81.46,Confident match,33,0.02,6
Cluster_235,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Spumellaria_4b;Spumellaria_4b_X;Spumellaria_4b_X_sp.;,75.02,Low confidence / possible divergent,33,0.02,10
Cluster_305,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon1;Hepatozoon_americanum;,73.06,Low confidence / possible divergent,33,0.02,8
Cluster_33,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,51.53,Candidate novel taxon,33,0.02,5
Cluster_190,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Alternaria;Alternaria_longipes;,80.01,Confident match,33,0.02,15
Cluster_70,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae_X;Porosporidae_X_sp.;,64.6,Candidate novel taxon,33,0.02,5
Cluster_577,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria2;Theileria_luwenshuni;,73.33,Low confidence / possible divergent,33,0.02,8
Cluster_283,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Diversisporales;Scutellospora;Scutellospora_sp.;,79.86,Low confidence / possible divergent,33,0.02,9
Cluster_844,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporaceae;Pleosporaceae_sp.;,76.78,Low confidence / possible divergent,33,0.02,13
Cluster_706,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,81.76,Confident match,33,0.02,9
Cluster_87,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,47.99,Candidate novel taxon,32,0.02,10
Cluster_258,Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;,59.93,Candidate novel taxon,32,0.02,11
Cluster_442,Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;,67.3,Low confidence / possible divergent,32,0.02,7
Cluster_315,Eukaryota;TSAR;Rhizaria;Foraminifera;Foraminifera_X;Foraminifera_XX;Foraminifera_XXX;Foraminifera_XXXX;Foraminifera_XXXX_sp.;,54.48,Candidate novel taxon,32,0.02,6
Cluster_178,Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Acartia;Acartia_omorii;,44.66,Candidate novel taxon,32,0.02,6
Cluster_341,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria;Theileria_equi;,64.47,Candidate novel taxon,32,0.02,6
Cluster_202,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,58.3,Candidate novel taxon,32,0.02,7
Cluster_345,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon_sp.;,70.84,Low confidence / possible divergent,32,0.02,6
Cluster_449,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,73.63,Low confidence / possible divergent,32,0.02,8
Cluster_229,Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii;,62.4,Candidate novel taxon,32,0.02,8
Cluster_815,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiales_X;Suessiales_XX;Suessiales_XX_sp.;,79.45,Low confidence / possible divergent,32,0.02,5
Cluster_606,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,75.97,Low confidence / possible divergent,31,0.02,8
Cluster_666,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Tholoniidae;Tholomura;Tholomura_transversara;,75.59,Low confidence / possible divergent,31,0.02,6
Cluster_5,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,50.48,Candidate novel taxon,31,0.02,5
Cluster_266,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Hymenomonadaceae;Ochrosphaera;Ochrosphaera_sp.;,73.89,Low confidence / possible divergent,31,0.02,11
Cluster_276,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria2;Theileria_luwenshuni;,66.72,Low confidence / possible divergent,31,0.02,7
Cluster_811,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporus;Polyporus_melanopus;,75.34,Low confidence / possible divergent,31,0.02,5
Cluster_501,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Trichoderma;Trichoderma_sp.;,75.54,Low confidence / possible divergent,31,0.02,7
Cluster_900,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium_sp.;,71.3,Low confidence / possible divergent,31,0.02,10
Cluster_440,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,66.93,Low confidence / possible divergent,31,0.02,7
Cluster_852,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,79.53,Low confidence / possible divergent,31,0.02,7
Cluster_774,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium_sp.;,72.15,Low confidence / possible divergent,31,0.02,5
Cluster_969,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_sp.;,79.71,Low confidence / possible divergent,31,0.02,7
Cluster_392,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,71.49,Low confidence / possible divergent,31,0.02,6
Cluster_926,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,80.93,Confident match,31,0.02,7
Cluster_215,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria1;Theileria_orientalis;,69.61,Low confidence / possible divergent,31,0.02,14
Cluster_102,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas;Thalassiosirales:plas;Thalassiosirales_X:plas;Thalassiosirales_XX:plas;Thalassiosirales_XX_sp.:plas;,67.6,Low confidence / possible divergent,31,0.02,7
Cluster_156,Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_VI;Psalteriomonadidae;Psalteriomonas;Psalteriomonas_australis;,38.41,Candidate novel taxon,31,0.02,7
Cluster_158,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Symbiontida_XX;Symbiontida_XXX;Symbiontida_XXX_sp.;,59.94,Candidate novel taxon,30,0.02,14
Cluster_1011,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium;Azadinium_sp.;,81.66,Confident match,30,0.02,6
Cluster_211,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Desmodesmus;Desmodesmus_sp.;,73.06,Low confidence / possible divergent,30,0.02,7
Cluster_17,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinoides;Globigerinoides_ruber-albus;,42.83,Candidate novel taxon,30,0.02,13
Cluster_565,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,73.66,Low confidence / possible divergent,30,0.02,5
Cluster_430,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,73.72,Low confidence / possible divergent,30,0.02,9
Cluster_174,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas;Bacillariophyceae_X:plas;Bacillariophyceae_XX:plas;Bacillariophyceae_XXX:plas;Bacillariophyceae_XXX_sp.:plas;,65.33,Low confidence / possible divergent,30,0.02,11
Cluster_669,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cenococcum;Cenococcum_geophilum;,79.31,Low confidence / possible divergent,30,0.02,5
Cluster_908,Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;,68.12,Low confidence / possible divergent,30,0.02,5
Cluster_814,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,78.36,Low confidence / possible divergent,30,0.02,6
Cluster_781,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12C;MAST-12C_sp.;,82.02,Confident match,30,0.02,8
Cluster_894,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,73.84,Low confidence / possible divergent,30,0.02,8
Cluster_335,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Diversisporales;Scutellospora;Scutellospora_sp.;,71.16,Low confidence / possible divergent,30,0.02,5
Cluster_242,Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;,72.91,Low confidence / possible divergent,30,0.02,5
Cluster_868,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Trichoderma;Trichoderma_deliquescens;,79.62,Low confidence / possible divergent,29,0.02,5
Cluster_562,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Labyrinthula;Labyrinthula_sp.;,80.29,Confident match,29,0.02,6
Cluster_153,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cristigera;Cristigera_sp.;,59.75,Candidate novel taxon,29,0.02,13
Cluster_200,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon5;Hepatozoon_canis;,68.42,Low confidence / possible divergent,29,0.02,13
Cluster_261,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,78.23,Low confidence / possible divergent,29,0.02,6
Cluster_505,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_sp.;,69.56,Low confidence / possible divergent,29,0.02,6
Cluster_948,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,72.35,Low confidence / possible divergent,29,0.02,8
Cluster_602,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Alternaria;Alternaria_alternata;,72.03,Low confidence / possible divergent,29,0.02,8
Cluster_691,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,75.65,Low confidence / possible divergent,29,0.02,10
Cluster_397,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium_sp.;,79.05,Low confidence / possible divergent,29,0.02,7
Cluster_628,Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;,70.28,Low confidence / possible divergent,29,0.02,5
Cluster_478,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,73.35,Low confidence / possible divergent,29,0.02,5
Cluster_758,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Haemogregarinidae;Haemogregarina;Haemogregarina_sp.;,77.52,Low confidence / possible divergent,29,0.02,5
Cluster_954,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,72.28,Low confidence / possible divergent,28,0.02,8
Cluster_637,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,79.85,Low confidence / possible divergent,28,0.02,5
Cluster_822,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;,75.65,Low confidence / possible divergent,28,0.02,8
Cluster_578,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria2;Theileria_luwenshuni;,75.33,Low confidence / possible divergent,28,0.02,6
Cluster_610,Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Prokinetoplastida;Ichthyobodonidae;Ichthyobodo;Ichthyobodo_necator;,78.78,Low confidence / possible divergent,28,0.02,5
Cluster_779,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,75.73,Low confidence / possible divergent,28,0.02,7
Cluster_784,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,72.26,Low confidence / possible divergent,28,0.02,7
Cluster_668,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,77.74,Low confidence / possible divergent,28,0.02,7
Cluster_393,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Babesiidae;Babesia9;Babesia_gibsoni;,73.89,Low confidence / possible divergent,28,0.02,7
Cluster_402,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,69.37,Low confidence / possible divergent,28,0.02,6
Cluster_147,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Tetrahymenida;Tetrahymena;Tetrahymena_tropicalis;,37.18,Candidate novel taxon,28,0.02,5
Cluster_532,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_sp.;,71.85,Low confidence / possible divergent,28,0.02,5
Cluster_978,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,78.94,Low confidence / possible divergent,28,0.02,6
Cluster_543,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,74.13,Low confidence / possible divergent,28,0.02,6
Cluster_101,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Trichoderma;Trichoderma_sp.;,71.31,Low confidence / possible divergent,28,0.02,10
Cluster_48,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Aphelenchoides;Aphelenchoides_sp.;,52.67,Candidate novel taxon,28,0.02,6
Cluster_418,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Eimeriidae;Eimeria;Eimeria_sp.;,65.85,Low confidence / possible divergent,28,0.02,9
Cluster_309,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Sarcocystidae;Sarcocystis5;Sarcocystis_cruzi;,76.42,Low confidence / possible divergent,28,0.02,8
Cluster_746,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12C;MAST-12C_sp.;,76.28,Low confidence / possible divergent,28,0.02,6
Cluster_69,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3;Cyclidium_glaucoma;,64.2,Candidate novel taxon,28,0.02,5
Cluster_236,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium_sp.;,73.9,Low confidence / possible divergent,27,0.02,7
Cluster_100,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Diversisporales;Scutellospora;Scutellospora_sp.;,76.83,Low confidence / possible divergent,27,0.02,5
Cluster_927,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,75.74,Low confidence / possible divergent,27,0.02,5
Cluster_108,Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsea_X;Perkinsea_XX;Perkinsea_XXX;Perkinsea_XXXX;Perkinsea_XXXX_sp.;,52.58,Candidate novel taxon,27,0.02,5
Cluster_876,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium_sp.;,74.14,Low confidence / possible divergent,27,0.02,7
Cluster_595,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_pusilla;,80.48,Confident match,27,0.02,7
Cluster_463,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Rhabdocoela;Rhabdocoela_X;Rhabdocoela_X_sp.;,69.89,Low confidence / possible divergent,27,0.02,9
Cluster_64,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Tokophryidae;Tokophrya;Tokophrya_sp.;,73.63,Low confidence / possible divergent,27,0.02,12
Cluster_299,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,73.22,Low confidence / possible divergent,27,0.02,5
Cluster_105,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Endogenida_2;Endogenida_2_X;Endogenida_2_X_sp.;,70.02,Low confidence / possible divergent,27,0.02,5
Cluster_534,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,75.88,Low confidence / possible divergent,27,0.02,5
Cluster_134,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Seriata;Schmidtea;Schmidtea_mediterranea;,60.99,Candidate novel taxon,27,0.02,5
Cluster_146,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Tetrahymenida;Tetrahymena;Tetrahymena_limacis;,47.79,Candidate novel taxon,26,0.02,5
Cluster_937,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Microthamniales;Microthamniales_X;Trebouxia;Trebouxia_sp.;,71.89,Low confidence / possible divergent,26,0.02,5
Cluster_553,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,68.25,Low confidence / possible divergent,26,0.02,7
Cluster_162,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas;Thalassiosirales:plas;Thalassiosirales_X:plas;Thalassiosirales_XX:plas;Thalassiosirales_XX_sp.:plas;,49.74,Candidate novel taxon,26,0.02,10
Cluster_141,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_niger;,46.06,Candidate novel taxon,26,0.02,5
Cluster_613,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,77.99,Low confidence / possible divergent,26,0.02,5
Cluster_154,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,70.53,Low confidence / possible divergent,26,0.02,5
Cluster_63,Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporales;Phytophthora;Phytophthora_infestans;,75.85,Low confidence / possible divergent,26,0.02,6
Cluster_653,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,75.73,Low confidence / possible divergent,26,0.02,5
Cluster_641,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,75.87,Low confidence / possible divergent,26,0.02,6
Cluster_663,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Graphium;Graphium_sp.;,75.48,Low confidence / possible divergent,26,0.02,5
Cluster_448,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria1;Theileria_orientalis;,83.51,Confident match,26,0.02,6
Cluster_658,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Thraustochytrium;Thraustochytrium_sp.;,77.8,Low confidence / possible divergent,26,0.02,8
Cluster_549,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,75.06,Low confidence / possible divergent,26,0.02,6
